Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
13953651295,"Mar 22, 2025, 12:16:08 PM",Morning Run,Run,,603,2.88,177,27,FALSE,,,activities/14894434872.fit.gz,,,603,603,2884.7,5.92,4.784,12,0,616.8,629.6,4.9,0.4,,,96,88,177,168,,474,178,,,27,285412,,,,,,,,464,604,,,0,,1,2919.2,1742644736,1,3.9,2,-4.1,0.56,1013.6,3.1,7,242,0,1742642560,1742686592,0.75,,,0,1,0.07,34464.8,0,,,,,0,4.784,0,,,,1726,,,37,150,4.841,,,,,,,,
13969298495,"Mar 24, 2025, 12:06:37 AM",Evening Run,Run,,2130,7.55,150,11,FALSE,,,activities/14911255870.fit.gz,,,2130,2130,7552.1,4.52,3.546,164,148,632.2,703.4,42.5,0.2,,,88,80,150,131,,395,482,,,11,840534,,,,,,,,406,2131,,,0,,1,8068.7,1742774400,2,13.4,10.4,-2.5,0.33,1013.9,3,8.5,173,0,1742728832,1742772992,0.875,,,0,1,0.39,48105,0,,,,,0,3.546,1123,,,,5692,,,101,131,3.788,,,,,,,,
13977174996,"Mar 24, 2025, 9:08:56 PM",Afternoon Ride,Ride,,3464,25.03,150,20,FALSE,,,activities/14919736409.fit.gz,,,3464,3355,25036.5,18.16,7.462,392,371,576.2,681.2,20.8,0,,,,,150,124,,177,573,,,20,,,,,,,,,,,,,0,,1,,1742850048,8,14.8,7.6,-4.1,0.27,1010.4,7.2,14.8,275,0,1742815104,1742859520,0.875,,,0.58,5,0.99,52203,2,,,,,0,7.228,0,,,,,,,,,,,,,,,,,
13997546453,"Mar 26, 2025, 10:51:19 PM",Evening Run,Run,,2207,7.44,152,18,FALSE,,,activities/14941477676.fit.gz,,,2207,2138,7445,4.56,3.482,17,17,0.2,12.8,6.6,0,,,85,80,152,134,,369,497,,,18,784532,,,,,,,,368,2209,,,0,,1,7489.2,1743026432,1,26.1,26.8,20.2,0.7,1018.1,4.8,6.8,78,0,1742987904,1743032192,0.875,,,0.53,5,0.19,20580,1,,,,,0,3.373,0,,,,5668,,,86,119,3.503,,,,,,,,
14004730995,"Mar 27, 2025, 5:08:57 PM",Nationals course preview,Ride,overshot a couple turns 🤭,4259,24.62,164,46,FALSE,,,activities/14949217939.fit.gz,,,4259,2909,24627.4,13.538,8.466,78,70,1.6,18,19.2,0,,,,,164,142,,172,661,,,46,,,,,,,,,,,0,,0,,1,,1743094784,1,27.1,26.8,17,0.54,1022.6,6.3,9,71,0,1743074304,1743118592,0.875,,,0,1,0.11,31023,9,,,,,0,5.782,0,,,,,,,,,,,,,,,,,
14013181924,"Mar 28, 2025, 5:42:31 PM",course preview,Swim,,1004,693,135,5,FALSE,,,activities/14958315490.fit.gz,,,1004,1004,693.1,1.22,0.69,0,0,-0.3,1,35.1,0.2,,,34,26,135,121,,,196,,24,5,,,,,,,,,,,0,,0,,1,,1743181184,8,26.1,24.1,18.5,0.63,1023,8.1,11.9,86,0,1743160576,1743204992,0.875,,,0,1,0.77,24011,8,,,,,0,0.69,0,,,,,,,,,,,,,,,,,
14021171913,"Mar 29, 2025, 11:16:03 AM",Tri Nationals Swim,Swim,,1757,"1,458",153,29,FALSE,,,activities/14966920854.fit.gz,,,1757,1757,1457.9,1.26,0.83,0,0,-0.1,1,10.6,-0.1,,,40,29,153,135,,,400,,24,29,,,,,,,,,,,0,,0,,1,,1743245952,3,21.6,20.4,18.4,0.82,1019.3,4.3,10.5,107,0,1743246976,1743291392,0,,,0.57,5,0.8,20810,0,,,,,0,0.83,0,,,,,,,,,,,,,,,,,
14021171924,"Mar 29, 2025, 12:57:59 PM",Tri Nationals Run,Run,new race shoes 😎,2104,9.91,182,106,FALSE,,,activities/14966921012.fit.gz,,,2104,2100,9915.2,6.02,4.722,34,37,-7.8,4.8,6.7,0,,,93,87,182,171,,457,626,,,106,959672,,,,,,,,462,2085,0,,0,,1,9963.2,1743249664,3,22.2,21.1,18.8,0.81,1019.5,4.3,10.2,105,0,1743246976,1743291392,0,,,0.55,5,0.78,21863,0,,,,,0,4.713,0,,,,5906,,,128,149,4.744,,,,,,,,
14021171925,"Mar 29, 2025, 11:47:07 AM",Tri Nationals Ride,Ride,was kind of hurting here. headwind did not feel great,4205,39.81,175,128,FALSE,,,activities/14966921014.fit.gz,,,4205,4205,39811.4,12.314,9.468,59,53,-4.2,8.2,6.3,0,,,93,93,175,157,,206,1058,,25,128,,,,,,,,,,,0,,0,,1,,1743245952,3,21.6,20.4,18.4,0.82,1019.3,4.3,10.5,107,0,1743246976,1743291392,0,,,0.57,5,0.8,20810,0,,,,,0,9.468,0,,,,,,,,,,,,,,,,,
14043192596,"Mar 31, 2025, 9:57:38 PM",Afternoon Run,Run,,2802,6.07,142,7,FALSE,,,activities/14990628119.fit.gz,,,2802,1971,6076.5,4.46,3.083,74,68,623.6,658,14.8,0,,,87,79,142,123,,336,394,,,7,662297,,,,,,,,320,2397,,,0,,1,6274,1743454848,5,17.9,14.6,13.2,0.74,1005.8,4.4,8.2,242,1.4,1743419264,1743464576,0.125,,,0.62,5,1,11304.5,2,,,,,0,2.169,0,,,,5162,,,70,103,3.183,,,,,,,,
14053509845,"Apr 1, 2025, 9:28:29 PM",Afternoon Ride,Ride,,4655,27.89,160,34,FALSE,,,activities/15001600579.fit.gz,,,4655,3634,27891.5,17.68,7.675,457,400,557,668.8,41.7,0,,,,,160,133,,198,684,,,34,,,,,,,,,,,,,0,,1,,1743541248,3,15.7,15.2,0.3,0.35,1017.7,1.9,3.2,257,0,1743505664,1743551104,0.125,,,0,1,0.65,45563.6,2,,,,,0,5.992,0,,,,,,,,,,,,,,,,,
14073049721,"Apr 3, 2025, 10:06:30 PM",Evening Run,Run,,3050,10.13,160,18,FALSE,,,activities/15022220231.fit.gz,,,3050,3050,10136.1,8.54,3.323,119,122,601.6,645.6,15.3,0,,,91,79,160,132,,356,686,,,18,1085288,,,,,,,,361,3051,,,0,,1,10431.5,1743717632,2,24.3,22.7,16.3,0.61,1018,6.2,11.9,202,0.1,1743678208,1743724032,0.125,,,0.53,5,0.56,26577.4,1,,,,,0,3.323,122.3,,,,8046,,,114,116,3.42,,,,,,,,
14082423690,"Apr 4, 2025, 10:30:34 PM",low fuel,Run,feeling like i was going to pass out. stumbled into 7eleven for slurpee and taquitos refuel. got worst brain freeze of my life. fingers also went numb and turned white,6639,19.91,163,85,FALSE,,,activities/15032069276.fit.gz,,,6639,5557,19911.2,5.54,3.583,343,322,576,666.8,20.6,0,,,89,81,163,142,,383,1353,,,85,2126994,,,,,,,,383,5835,0,,0,,1,20815.3,1743804032,3,24.6,23.9,14.9,0.55,1022.1,2.6,4.3,212,0,1743764480,1743810432,0.125,,,0.46,5,0.95,28952.6,1,,,,,0,2.999,1675.3,,,,15010,,,248,124,3.746,,,,,,,,media/19585772-BE11-4E97-B0C2-FD7EE6721E25.jpg|media/0EB00942-1543-499C-B8B1-6E934B7AF47E.jpg
14111102334,"Apr 7, 2025, 9:35:41 PM",Afternoon Ride,Ride,,3058,0,173,65,FALSE,,,activities/15062156113.fit.gz,,,3058,3058,0,0,0,0,0,0,0,0,0,,,,,173,150,,,712,,,65,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
14122177772,"Apr 8, 2025, 11:24:46 PM",Evening Run,Run,,3216,11.29,159,40,FALSE,,,activities/15073662202.fit.gz,,,3216,3216,11291,4.52,3.511,251,218,632.2,694.2,31.3,0.3,,,85,81,159,141,,379,779,,,40,1239510,,,,,,,,392,3202,,,0,,1,12140.1,1744153216,1,6.2,1.9,-8.9,0.33,1016.8,4.7,8,318,0,1744109824,1744156288,0.375,,,0,1,0.24,59586.5,0,,,,,0,3.511,786.6,,,,8698,,,141,126,3.775,,,,,,,,
14132473258,"Apr 9, 2025, 11:28:38 PM",Evening Run,Run,,5642,16.12,155,26,FALSE,,,activities/15084378189.fit.gz,,,5642,4571,16126.9,4.66,3.528,322,257,608.2,708,46.8,0.1,,,102,81,155,128,,388,1008,,,26,1772183,,,,,,,,385,4927,,,0,,1,17151.6,1744239616,1,12.7,11.8,-2,0.36,1021.1,2.5,4.3,190,0,1744196096,1744242688,0.375,,,0,1,0.24,57873.5,0,,,,,0,2.858,216,,,,12278,,,210,124,3.752,,,,,,,,
14141576001,"Apr 10, 2025, 10:58:16 PM",Evening Run,Run,,3266,11.29,144,14,FALSE,,,activities/15093875695.fit.gz,,,3266,3168,11295.4,4.52,3.565,234,230,643,712.4,22.9,0,,,86,81,144,125,,386,727,,,14,1224379,,,,,,,,392,3268,,,0,,1,11990.9,1744322432,3,10.9,8.6,6.7,0.75,1017.9,2.8,6.3,227,0,1744282368,1744329216,0.375,,,0.56,5,0.92,20140.9,1,,,,,0,3.458,416.7,,,,8516,,,144,126,3.785,,,,,,,,
14147483894,"Apr 11, 2025, 4:03:01 PM",Lunch Run,Run,,2206,8.13,158,33,FALSE,,,activities/15100062274.fit.gz,,,2206,2202,8134.7,5.04,3.694,189,176,639.4,693,22.4,0.2,,,87,82,158,143,,402,554,,,33,886306,,,,,,,,414,2207,,,0,,1,8727.3,1744387200,3,11.1,8.4,6,0.71,1014.3,2.8,4.9,60,0.2,1744368768,1744415616,0.375,,,0.8,5,1,17591.8,3,,,,,0,3.688,0,,,,6026,,,109,134,3.963,,,,,,,,
14168781879,"Apr 13, 2025, 5:00:49 PM",duke,Run,,4620,17.1,172,125,FALSE,,,activities/15122409599.fit.gz,,,4620,4563,17103.2,5.66,3.748,247,234,95.4,133.6,33,0,,,90,82,172,155,,401,1209,,,125,1823875,,,,,,,,404,4621,0,,0,,1,17807.3,1744563584,1,14.5,15.4,3.9,0.49,1019.6,2.3,4.3,294,0,1744541056,1744588032,0.5,,,0,1,0.03,36730.8,6,,,,,0,3.702,1721.3,,,,12440,,,217,130,3.903,,,,,,,,
14179314497,"Apr 14, 2025, 9:52:52 PM",Afternoon Run,Run,,3779,11.29,168,29,FALSE,,,activities/15133420927.fit.gz,,,3779,3471,11295,4.76,3.254,141,132,622.4,658.4,39,0,,,88,80,168,133,,351,751,,,29,1217396,,,,,,,,355,3780,,,0,,1,11736.4,1744664448,1,24.9,24,11.8,0.44,1008.2,6.5,11.6,256,0,1744627712,1744674944,0.625,,,0,1,0.15,41596.8,3,,,,,0,2.989,593.9,,,,9180,,,138,115,3.381,,,,,,,,
14197553448,"Apr 16, 2025, 7:20:24 PM",Afternoon Run,Run,,2584,8.78,145,10,FALSE,,,activities/15152409380.fit.gz,,,2584,2251,8784.8,5.18,3.903,162,113,620.8,667.2,24.5,0.1,,,88,82,145,126,,428,493,,,10,962106,,,,,,,,412,2586,,,0,,1,9353.3,1744829952,1,13.9,10.4,-2.6,0.32,1016.1,6.6,12.7,292,0,1744800384,1744847872,0.625,,,0,1,0,56078.2,6,,,,,0,3.4,76.3,,,,6108,,,126,133,4.155,,,,,,,,
14206963349,"Apr 17, 2025, 7:38:35 PM",Afternoon Run,Run,,2307,8.09,155,19,FALSE,,,activities/15162223612.fit.gz,,,2307,2128,8089.9,5.06,3.802,141,96,625.4,694,36.2,0.1,,,88,82,155,137,,406,510,,,19,864884,,,,,,,,398,2308,,,0,,1,8492.5,1744916352,2,17.9,18,-0.9,0.28,1020.8,1.5,4.4,231,0,1744886656,1744934400,0.625,,,0,1,0.61,65909.7,6,,,,,0,3.507,0,,,,5742,,,105,128,3.991,,,,,,,,
14224263549,"Apr 19, 2025, 2:06:59 PM",spin class with zoe,Ride,my choreo could use work,2513,0,171,41,FALSE,,,activities/15180324433.fit.gz,,,2513,2513,0,0,0,0,0,0,0,0,0,,,,,171,141,,,556,,,41,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
14227431583,"Apr 19, 2025, 7:58:47 PM",emigration canyon with zoe!!,Ride,,9657,39.68,173,107,FALSE,,,activities/15183652887.fit.gz,,,9657,7970,39682.7,15.76,4.979,725,702,1269,1919.4,47.8,0,,,,,173,139,,105,1540,,,107,,,,,,,,,,,0,,0,,1,,1745089152,1,11.4,9.7,-7,0.27,1020.2,3.8,5.5,330,0,1745066496,1745115136,0.625,,,0,1,0.17,65310,7,,,,,0,4.109,982.8,,,,,,,,,,,,,,,,,media/2E4D3F9E-EB7C-41DB-993D-456BBF181A39.jpg|media/FF509D0A-AED3-45AD-BF07-B871B377448E.jpg|media/2FACD24E-EBF0-4DA6-9EA1-0657148C53E7.jpg|media/A88F3C53-D864-42C4-826E-EA557A64574D.jpg
14257399049,"Apr 22, 2025, 9:28:18 PM",Afternoon Ride,Ride,,6781,44.78,181,85,FALSE,,,activities/15215022439.fit.gz,,,6781,6141,44783.5,20.14,7.293,736,701,380.8,683.6,31.7,0,,,,,181,139,,175,1243,,,85,,,,,,,,,,,0,,0,,1,,1745355648,3,21.8,19.7,8.3,0.42,1017.8,3.1,5.5,297,0,1745318272,1745366656,0.875,,,0,1,1,45901.5,2,,,,,0,6.604,0,,,,,,,,,,,,,,,,,media/7E4A558C-944F-43DE-9420-93D2DA519227.jpg|media/F54DCD55-F5EF-4D40-B258-BA1DB2BE6C20.jpg|media/814A179F-9DE7-4452-AF5A-8FC8BD0CCD06.jpg
14269169812,"Apr 24, 2025, 4:49:30 AM",Night Run,Run,,1878,6.72,143,10,FALSE,,HOKA Arahi 7,activities/15227300903.fit.gz,,,1878,1876,6728.6,5.06,3.587,87,65,636.4,667,31,0.3,,,86,81,143,133,,385,439,,,10,723305,,,,,,,,387,1878,0,,0,,1,6939.4,1745467136,3,14,14.3,6.8,0.62,1023.6,0.7,1.6,90,0,1745490944,1745539456,0.875,,20966458,0.28,5,0.78,37140,0,,,,,0,3.583,0,,,,5036,,,81,125,3.699,,,,,,,,
14285275317,"Apr 25, 2025, 8:11:20 PM",Let the games begin (4 of 48),Run,4miles x 4 hours x 48 hours,2666,6.89,139,8,FALSE,,,activities/15244141121.fit.gz,,,2666,2377,6889.2,3.86,2.898,84,72,614.6,645,20.8,0.1,,,83,79,139,120,,313,464,,,8,740437,,,,,,,,303,2667,0,,0,,1,7159.1,1745611264,3,20.1,17,14.5,0.7,1018.3,4.9,9.1,217,1.1,1745577216,1745625984,0.875,,,0.63,5,1,13108.2,3,,,,,0,2.584,0,,,,6222,,,70,98,3.012,,,,,,,,
14286589244,"Apr 26, 2025, 12:10:14 AM",8 of 48,Run,,2428,6.44,142,9,FALSE,,,activities/15245508725.fit.gz,,,2428,2202,6447.9,3.94,2.928,82,66,615.6,645,16.8,0.1,,,84,79,142,126,,313,447,,,9,686174,,,,,,,,307,2430,0,,0,,1,6664.4,1745625600,3,18.1,15.8,14.6,0.8,1017.9,4.7,10,209,0.4,1745577216,1745625984,0.875,,,0.69,5,1,14955.2,0,,,,,0,2.656,0,,,,5752,,,66,99,3.027,,,,,,,,
14287393628,"Apr 26, 2025, 4:09:27 AM",12 of 48,Run,,2329,6.45,145,10,FALSE,,,activities/15246359418.fit.gz,,,2329,2296,6458.8,3.74,2.813,85,73,620.2,652,18.5,0.1,,,87,79,145,127,,302,458,,,10,692050,,,,,,,,301,2329,0,,0,,1,6669.7,1745639936,3,16.6,16.1,14.6,0.88,1016.9,2.7,8.2,228,0,1745663616,1745712384,0.875,,,0.55,5,1,15988.1,0,,,,,0,2.773,0,,,,6046,,,60,97,2.905,,,,,,,,
14288589171,"Apr 26, 2025, 8:02:49 AM",16 of 48,Run,schleep,2444,6.45,132,9,FALSE,,,activities/15247618736.fit.gz,,,2444,2444,6452.8,3.48,2.64,69,64,623,647.6,15.4,0.1,,,85,79,132,121,,280,456,,,9,683235,,,,,,,,281,2445,0,,0,,1,6609.2,1745654400,3,15.6,15.1,14.4,0.92,1014.4,2.6,8.2,233,0.1,1745663616,1745712384,0.875,,,1,5,1,13026.9,0,,,,,0,2.64,0,,,,6458,,,56,91,2.704,,,,,,,,
14291041996,"Apr 26, 2025, 12:09:08 PM",20 of 48,Run,i eat miles for breakfast,2142,6.45,133,7,FALSE,,,activities/15250181316.fit.gz,,,2142,2114,6454.6,3.74,3.053,73,105,622.6,648,16,0,,,83,80,133,122,,324,430,,,7,685137,,,,,,,,325,2142,0,,0,,1,6629.6,1745668864,3,15.8,13.6,14.3,0.91,1014.5,3.9,9.4,248,0.1,1745663488,1745712384,0.875,,,0.69,5,0.82,13810,1,,,,,0,3.013,0,,,,5632,,,65,105,3.136,,,,,,,,
14293768137,"Apr 26, 2025, 4:11:22 PM",24 of 48,Run,halfway. 7eleven slurpees to celebrate,2752,6.44,133,8,FALSE,,,activities/15253038672.fit.gz,,,2752,2293,6444.7,3.78,2.811,107,100,632.2,682.6,21.4,0.1,,,83,79,133,118,,306,430,,,8,701598,,,,,,,,298,2594,0,,0,,1,6774.1,1745683200,3,18.6,15.3,13.2,0.71,1015.2,5.7,11,288,0,1745663488,1745712384,0.875,,,0.68,5,0.8,21709.6,7,,,,,0,2.342,0,,,,6008,,,66,96,2.954,,,,,,,,
14295302845,"Apr 26, 2025, 8:06:57 PM",28 of 48,Run,,2200,6.44,149,14,FALSE,,,activities/15254662365.fit.gz,,,2200,2094,6445.3,4.06,3.078,85,72,614.4,644.4,18.9,0.1,,,86,80,149,134,,333,465,,,14,697028,,,,,,,,330,2202,0,,0,,1,6706.2,1745697536,2,21.3,18.8,12.1,0.56,1014.7,6.2,11,297,0,1745663488,1745712384,0.875,,,0.66,5,0.52,29220.5,5,,,,,0,2.93,0,,,,5614,,,69,106,3.203,,,,,,,,
14296581294,"Apr 27, 2025, 12:04:28 AM",32 of 48,Run,,2332,6.46,143,9,FALSE,,,activities/15256000519.fit.gz,,,2332,2225,6462.5,4.06,2.904,126,113,637,671.8,25,0,,,86,79,143,126,,314,468,,,9,696620,,,,,,,,312,2333,0,,0,,1,6973.7,1745712000,3,14,9.4,8.6,0.7,1017.7,5.6,12.2,318,0,1745663488,1745712384,0.875,,,0.61,5,0.65,22083,0,,,,,0,2.771,0,,,,5868,,,65,101,3.134,,,,,,,,
14297436235,"Apr 27, 2025, 4:08:42 AM",36 of 48,Run,,2494,6.44,131,8,FALSE,,,activities/15256904730.fit.gz,,,2494,2308,6445.4,3.84,2.793,104,73,613,670.8,19.2,0.4,,,83,79,131,117,,308,431,,,8,710977,,,,,,,,298,2493,0,,0,,1,6749.8,1745726464,3,10.8,8.4,6.2,0.73,1020.3,3,8.3,315,0,1745749888,1745798912,0.875,,,0,1,0.63,23306.7,0,,,,,0,2.584,0,,,,6072,,,63,96,2.925,,,,,,,,
14298637743,"Apr 27, 2025, 8:07:11 AM",40 of 48,Run,,2574,6.45,126,8,FALSE,,,activities/15258175057.fit.gz,,,2574,2511,6458.2,3.3,2.572,99,73,611,657.8,16.7,0.3,,,86,79,126,113,,280,436,,,8,700548,,,,,,,,278,2575,0,,0,,1,6799.4,1745740800,3,7.9,3.8,2,0.66,1021.8,4.4,10.9,334,0,1745749888,1745798912,0.875,,,0,1,1,26927.6,0,,,,,0,2.509,0,,,,6618,,,57,90,2.708,,,,,,,,
14301744802,"Apr 27, 2025, 12:08:21 PM",44 of 48,Run,,2560,6.45,127,8,FALSE,,,activities/15261406426.fit.gz,,,2560,2454,6452.8,3.4,2.63,109,70,614.4,663.6,19.6,0.4,,,88,79,127,116,,285,436,,,8,698701,,,,,,,,284,2562,0,,0,,1,6788.5,1745755136,3,7.8,4.9,-0.2,0.57,1023.6,2.8,7.9,328,0,1745749888,1745798912,0.875,,,0,1,1,36948.8,1,,,,,0,2.521,0,,,,6436,,,59,92,2.766,,,,,,,,
14304614304,"Apr 27, 2025, 4:07:17 PM",48 of 48,Run,woooooooooo,2432,6.46,130,7,FALSE,,,activities/15264411210.fit.gz,,,2432,2173,6461.3,4.54,2.973,118,88,617.6,664.8,22,0.1,,,105,80,130,117,,328,419,,,7,710417,,,,,,,,326,2434,0,,0,,1,6856.5,1745769600,3,14.9,11.5,0.3,0.37,1023.3,3.5,6.6,0,0,1745749888,1745798912,0.875,,,0,1,0.93,48078.7,4,,,,,0,2.657,0,,,,5750,,,74,105,3.155,,,,,,,,
14332200982,"Apr 30, 2025, 11:29:08 AM",tempo run,Run,i was not recovered from this weekend. this hurt a lot,2757,10.9,182,63,FALSE,,,activities/15293264355.fit.gz,,,2757,2646,10904.4,5.82,4.121,115,113,625.4,686.4,21.1,0,,,93,84,182,150,,421,708,,,63,1112591,,,,,,,,419,2757,0,,0,,1,11157.2,1746010752,3,15.7,15.5,13.5,0.87,1017.5,1.9,4.5,261,0.1,1746008832,1746058240,0.125,,,0.34,5,1,17195.4,0,,,,,0,3.955,3499.2,,,,7392,,,139,135,4.217,,,,,,,,
14349662789,"May 1, 2025, 10:54:14 PM",Evening Run,Run,,4271,15.85,167,90,FALSE,,,activities/15311521104.fit.gz,,,4271,4223,15851,5.08,3.753,203,198,626,667.2,24.1,0,,,105,82,167,149,,398,1084,,,90,1679817,,,,,,,,399,4273,,,0,,1,16260.5,1746136832,8,24.5,21.2,12.4,0.47,1013.5,6.7,11.6,206,0.1,1746095232,1746144640,0.125,,,0.73,5,1,37892.3,1,,,,,0,3.711,675.1,,,,11436,,,197,129,3.85,,,,,,,,
14359602606,"May 3, 2025, 12:02:29 AM",Evening Run,Run,,4172,16.16,172,137,FALSE,,,activities/15321967033.fit.gz,,,4172,4140,16164.3,5.26,3.904,172,169,610.2,660.2,16.7,0,,,88,83,172,160,,407,1142,,,137,1683331,,,,,,,,409,4173,,,0,,1,16504.1,1746230400,3,20.7,20,13.9,0.65,1013.7,3,6.9,201,0,1746181504,1746231168,0.125,,,0.52,5,1,28550,0,,,,,0,3.874,0,,,,11410,,,201,132,3.986,,,,,,,,
14369331579,"May 3, 2025, 9:56:49 PM",Afternoon Run,Run,,2563,9.37,158,37,FALSE,,,activities/15332220360.fit.gz,,,2563,2509,9372.1,5.12,3.735,142,126,615.8,662.8,16.4,0.1,,,91,83,158,143,,396,633,,,37,993787,,,,,,,,395,2565,,,0,,1,9734.4,1746306048,5,19.2,15.5,13.6,0.7,1009.9,5.4,9.8,185,0.8,1746267904,1746317568,0.125,,,0.77,5,1,23472.7,2,,,,,0,3.657,264.1,,,,6864,,,115,127,3.88,,,,,,,,
14391015598,"May 6, 2025, 3:53:45 AM",late night track workout,Run,anaerobic focus. short and fast reps,2863,10.91,155,26,FALSE,,,activities/15355048523.fit.gz,,,2863,2856,10916.9,9.88,3.822,116,116,644.6,698,20,0,,,102,82,155,138,,391,679,,,26,1117391,,,,,,,,407,2864,0,,0,,1,11171.4,1746500352,2,11.6,8.9,7.1,0.74,1016.3,3.1,8.1,285,0,1746440576,1746490496,0.375,,,0.22,5,0.45,23962,0,,,,,0,3.813,0,,,,7786,,,136,131,3.912,,,,,,,,
14400077692,"May 6, 2025, 9:13:27 PM",Afternoon Ride,Ride,,7336,39.8,,,,,,#error#,,,7336,5928,39807.8,20.2,6.715,845,848,567,760.8,46.3,0,,,,,,,,186,1232,,17,,,,,,,,,,,,,,0,,1,,1746565248,2,18.5,15.8,6.4,0.45,1016.9,5.1,8.9,267,0,1746526848,1746577024,0.375,,,0,1,0.58,36955.1,3,,,,,0,5.426,3347.7,,,,,,,,,,,,,,,,,
14420743313,"May 8, 2025, 11:03:17 PM",the stomach didn’t like this run,Run,ate some questionable cheese,1557,5.51,165,35,FALSE,,,activities/15386268581.fit.gz,,,1557,1557,5512.2,6.72,3.54,71,62,626,659,15.7,0.2,,,86,81,165,149,,379,399,,,35,589447,,,,,,,,382,1558,0,,0,,1,5694.7,1746745216,3,20.5,19.8,10.9,0.54,1014,2.1,4.3,304,0.6,1746699520,1746749824,0.375,,,0.51,5,0.91,32884.8,0,,,,,0,3.54,0,,,,4192,,,65,123,3.657,,,,,,,,
14430218838,"May 9, 2025, 11:16:32 PM",Evening Run,Run,,3142,11.47,168,34,FALSE,,,activities/15396228326.fit.gz,,,3142,3086,11471.2,12.62,3.717,178,161,621.8,671.6,20.4,0.1,,,96,81,168,140,,401,745,,,34,1235688,,,,,,,,402,3143,,,0,,1,11995.2,1746831616,1,16.4,14.8,0.9,0.35,1016.1,4.1,7.9,326,0,1746785920,1746836352,0.375,,,0.34,5,0.19,48349.3,0,,,,,0,3.651,161.8,,,,8262,,,147,130,3.887,,,,,,,,
14438688591,"May 10, 2025, 4:47:57 PM",chill trail running with spencer,Run,feeling a bit beat up,4230,12.2,135,15,FALSE,,,activities/15405179272.fit.gz,,,4230,4166,12206.3,5.1,2.93,153,127,628.6,693,26.4,0.2,,,83,78,135,122,,316,833,,,15,1304447,,,,,,,,316,4231,0,,0,,1,12703.7,1746892800,3,17.6,17.2,1.2,0.33,1020.8,0.4,1,35,0,1746872192,1746922752,0.375,,,0,1,0.98,59339,5,,,,,0,2.886,12207.3,,,,10806,,,122,102,3.049,,,,,,,,
14452228531,"May 12, 2025, 1:19:45 AM",road and sunset,Run,some cows wanted to run with me,4674,16.93,157,46,FALSE,,,activities/15419551638.fit.gz,,,4674,4659,16938.4,5.02,3.636,252,248,226.4,272.4,20.7,0,,,85,81,157,139,,387,1131,,,46,1800000,,,,,,,,395,4675,0,,0,,1,17550.5,1747011584,1,22.9,21.4,6.6,0.35,1018.2,2.4,5,120,0,1746960640,1747012608,0.375,,,0,1,0.18,57504.4,0,,,,,0,3.624,9436.6,,,,12428,,,210,127,3.767,,,,,,,,media/E3E2BB91-CE52-45FC-8531-3B7D6179E44A.mp4
14460659946,"May 12, 2025, 7:46:29 PM",cycling?? kind of,Ride,,6352,19.5,187,10,FALSE,,,activities/15428480222.fit.gz,,,6352,3738,19508.8,7.025,5.219,91,58,276.2,351.2,4.3,0.1,,,,,187,94,,58,378,,,10,,,,,,,,,,,0,,0,,1,,1747076352,1,27.8,27.1,8.1,0.29,1010.8,5.4,7.7,156,0,1747047424,1747099648,0.375,,,0,1,0.19,58906.5,8,,,,,0,3.071,69,,,,,,,,,,,,,,,,,media/12BD4F2C-274B-4EC2-A271-D1B6749E9B94.mp4|media/81D5B8D6-59EE-49AB-8423-1262B6965C7A.mp4
